ano_campeonato,rodada,time_mandante,time_visitante,gols_mandante,gols_visitante
2021,30,RB Bragantino,Atlético-PR,0.0,2.0
2021,30,Santos,Palmeiras,0.0,2.0
2021,31,Atlético-PR,Ceará SC,2.0,1.0
2021,31,Atlético-MG,Corinthians,3.0,0.0
2021,31,Cuiabá-MT,Chapecoense,0.0,0.0
2021,31,Flamengo,EC Bahia,3.0,0.0
2021,31,Fortaleza,São Paulo,1.0,1.0
2021,31,Grêmio,Fluminense,1.0,0.0
2021,31,Juventude,Internacional,2.0,1.0
2021,31,Palmeiras,Atlético-GO,4.0,0.0
2021,31,Santos,RB Bragantino,2.0,0.0
2021,31,Sport Recife,América-MG,2.0,3.0
2021,32,América-MG,Grêmio,3.0,1.0
2021,32,Atlético-GO,Santos,0.0,0.0
2021,32,Ceará SC,Sport Recife,2.0,1.0
2021,32,Chapecoense,Juventude,0.0,2.0
2021,32,Corinthians,Cuiabá-MT,3.0,2.0
2021,32,EC Bahia,Atlético-MG,2.0,3.0
2021,32,Fluminense,Palmeiras,2.0,1.0
2021,32,Internacional,Atlético-PR,2.0,1.0
2021,32,RB Bragantino,Fortaleza,3.0,0.0
2021,32,São Paulo,Flamengo,0.0,4.0
2021,33,América-MG,Atlético-GO,0.0,0.0
2021,33,Atlético-PR,Atlético-MG,0.0,1.0
2021,33,Cuiabá-MT,Internacional,1.0,0.0
2021,33,Flamengo,Corinthians,1.0,0.0
2021,33,Fortaleza,Ceará SC,0.0,4.0
2021,33,Grêmio,RB Bragantino,3.0,0.0
2021,33,Juventude,Fluminense,1.0,0.0
2021,33,Palmeiras,São Paulo,0.0,2.0
2021,33,Santos,Chapecoense,2.0,0.0
2021,33,Sport Recife,EC Bahia,1.0,0.0
2021,34,Atlético-GO,Ceará SC,1.0,1.0
2021,34,Atlético-MG,Juventude,2.0,0.0
2021,34,Chapecoense,Grêmio,1.0,3.0
2021,34,Corinthians,Santos,2.0,0.0
2021,34,EC Bahia,Cuiabá-MT,0.0,0.0
2021,34,Fluminense,América-MG,2.0,0.0
2021,34,Fortaleza,Palmeiras,1.0,0.0
2021,34,Internacional,Flamengo,1.0,2.0
2021,34,RB Bragantino,Sport Recife,3.0,0.0
2021,34,São Paulo,Atlético-PR,0.0,0.0
2021,35,América-MG,Chapecoense,3.0,0.0
2021,35,Atlético-PR,Cuiabá-MT,1.0,0.0
2021,35,Atlético-GO,EC Bahia,2.0,1.0
2021,35,Ceará SC,Corinthians,2.0,1.0
2021,35,Fluminense,Internacional,1.0,0.0
2021,35,Grêmio,São Paulo,3.0,0.0
2021,35,Juventude,RB Bragantino,1.0,0.0
2021,35,Palmeiras,Atlético-MG,2.0,2.0
2021,35,Santos,Fortaleza,2.0,0.0
2021,35,Sport Recife,Flamengo,1.0,1.0
2021,36,Atlético-MG,Fluminense,2.0,1.0
2021,36,Chapecoense,Atlético-GO,0.0,1.0
2021,36,Corinthians,Atlético-PR,1.0,0.0
2021,36,Cuiabá-MT,Palmeiras,1.0,3.0
2021,36,EC Bahia,Grêmio,3.0,1.0
2021,36,Flamengo,Ceará SC,2.0,1.0
2021,36,Fortaleza,Juventude,1.0,0.0
2021,36,Internacional,Santos,1.0,1.0
2021,36,RB Bragantino,América-MG,1.0,1.0
2021,36,São Paulo,Sport Recife,2.0,0.0
2021,37,Atlético-PR,Palmeiras,0.0,0.0
2021,37,Atlético-MG,RB Bragantino,4.0,3.0
2021,37,Ceará SC,América-MG,0.0,0.0
2021,37,Chapecoense,Sport Recife,0.0,1.0
2021,37,Corinthians,Grêmio,1.0,1.0
2021,37,Cuiabá-MT,Fortaleza,1.0,0.0
2021,37,EC Bahia,Fluminense,2.0,0.0
2021,37,Flamengo,Santos,0.0,1.0
2021,37,Internacional,Atlético-GO,1.0,2.0
2021,37,São Paulo,Juventude,3.0,1.0
2021,38,América-MG,São Paulo,2.0,0.0
2021,38,Atlético-GO,Flamengo,2.0,0.0
2021,38,Fluminense,Chapecoense,3.0,0.0
2021,38,Fortaleza,EC Bahia,2.0,1.0
2021,38,Grêmio,Atlético-MG,4.0,3.0
2021,38,Juventude,Corinthians,1.0,0.0
2021,38,Palmeiras,Ceará SC,1.0,0.0
2021,38,RB Bragantino,Internacional,1.0,0.0
2021,38,Santos,Cuiabá-MT,1.0,1.0
2021,38,Sport Recife,Atlético-PR,1.0,1.0
2022,1,Atlético-GO,Flamengo,1.0,1.0
2022,1,Atlético-MG,Internacional,2.0,0.0
2022,1,Avaí FC,América-MG,1.0,0.0
2022,1,Botafogo,Corinthians,1.0,3.0
2022,1,Coritiba FC,Goiás,3.0,0.0
2022,1,Fluminense,Santos,0.0,0.0
2022,1,Fortaleza,Cuiabá-MT,0.0,1.0
2022,1,Juventude,RB Bragantino,2.0,2.0
2022,1,Palmeiras,Ceará SC,2.0,3.0
2022,1,São Paulo,Atlético-PR,4.0,0.0
2022,2,América-MG,Juventude,4.0,1.0
2022,2,Atlético-PR,Atlético-MG,0.0,1.0
2022,2,Ceará SC,Botafogo,1.0,3.0
2022,2,Corinthians,Avaí FC,3.0,0.0
2022,2,Cuiabá-MT,Fluminense,0.0,1.0
2022,2,Flamengo,São Paulo,3.0,1.0
2022,2,Goiás,Palmeiras,1.0,1.0
2022,2,Internacional,Fortaleza,2.0,1.0
2022,2,RB Bragantino,Atlético-GO,4.0,0.0
2022,2,Santos,Coritiba FC,2.0,1.0
2022,3,Atlético-PR,Flamengo,1.0,0.0
2022,3,Atlético-GO,Botafogo,1.0,1.0
2022,3,Atlético-MG,Coritiba FC,2.0,2.0
2022,3,Avaí FC,Goiás,3.0,2.0
2022,3,Fluminense,Internacional,0.0,1.0
2022,3,Fortaleza,Ceará SC,0.0,1.0
2022,3,Juventude,Cuiabá-MT,0.0,1.0
2022,3,Palmeiras,Corinthians,3.0,0.0
2022,3,RB Bragantino,São Paulo,1.0,1.0
2022,3,Santos,América-MG,3.0,0.0
2022,4,América-MG,Atlético-PR,1.0,0.0
2022,4,Botafogo,Juventude,1.0,1.0
2022,4,Ceará SC,RB Bragantino,0.0,1.0
2022,4,Corinthians,Fortaleza,1.0,0.0
2022,4,Coritiba FC,Fluminense,3.0,2.0
2022,4,Cuiabá-MT,Atlético-GO,1.0,1.0
2022,4,Flamengo,Palmeiras,0.0,0.0
2022,4,Goiás,Atlético-MG,2.0,2.0
2022,4,Internacional,Avaí FC,0.0,0.0
2022,4,São Paulo,Santos,2.0,1.0
2022,5,Atlético-PR,Ceará SC,1.0,0.0
2022,5,Atlético-GO,Goiás,0.0,1.0
2022,5,Atlético-MG,América-MG,1.0,2.0
2022,5,Avaí FC,Coritiba FC,2.0,1.0
2022,5,Flamengo,Botafogo,0.0,1.0
2022,5,Fortaleza,São Paulo,1.0,1.0
2022,5,Juventude,Internacional,1.0,1.0
2022,5,Palmeiras,Fluminense,1.0,1.0
2022,5,RB Bragantino,Corinthians,0.0,1.0
2022,5,Santos,Cuiabá-MT,4.0,1.0
2022,6,Atlético-MG,Atlético-GO,2.0,0.0
2022,6,Avaí FC,Juventude,1.0,2.0
2022,6,Botafogo,Fortaleza,3.0,1.0
2022,6,Ceará SC,Flamengo,2.0,2.0
2022,6,Coritiba FC,América-MG,1.0,0.0
2022,6,Fluminense,Atlético-PR,2.0,1.0
2022,6,Goiás,Santos,1.0,0.0
2022,6,Internacional,Corinthians,2.0,2.0
2022,6,Palmeiras,RB Bragantino,2.0,0.0
2022,6,São Paulo,Cuiabá-MT,2.0,1.0
2022,7,América-MG,Botafogo,1.0,1.0
2022,7,Atlético-PR,Avaí FC,2.0,1.0
2022,7,Atlético-GO,Coritiba FC,2.0,0.0
2022,7,Corinthians,São Paulo,1.0,1.0
2022,7,Cuiabá-MT,Internacional,1.0,1.0
2022,7,Flamengo,Goiás,1.0,0.0
2022,7,Fortaleza,Fluminense,0.0,1.0
2022,7,Juventude,Palmeiras,0.0,3.0
2022,7,RB Bragantino,Atlético-MG,1.0,1.0
2022,7,Santos,Ceará SC,0.0,0.0
2022,8,Atlético-MG,Avaí FC,2.0,1.0
2022,8,Corinthians,América-MG,1.0,1.0
2022,8,Coritiba FC,Botafogo,1.0,0.0
2022,8,Cuiabá-MT,Atlético-PR,0.0,1.0
2022,8,Fluminense,Flamengo,1.0,2.0
2022,8,Fortaleza,Juventude,1.0,1.0
2022,8,Goiás,RB Bragantino,1.0,1.0
2022,8,Internacional,Atlético-GO,1.0,1.0
2022,8,Santos,Palmeiras,0.0,1.0
2022,8,São Paulo,Ceará SC,2.0,2.0
2022,9,América-MG,Cuiabá-MT,2.0,1.0
2022,9,Atlético-PR,Santos,2.0,2.0
2022,9,Atlético-GO,Corinthians,0.0,1.0
2022,9,Avaí FC,São Paulo,1.0,1.0
2022,9,Botafogo,Goiás,1.0,2.0
2022,9,Ceará SC,Coritiba FC,1.0,1.0
2022,9,Flamengo,Fortaleza,1.0,2.0
2022,9,Juventude,Fluminense,1.0,0.0
2022,9,Palmeiras,Atlético-MG,0.0,0.0
2022,9,RB Bragantino,Internacional,0.0,2.0
2022,10,América-MG,Ceará SC,0.0,2.0
2022,10,Atlético-GO,Avaí FC,2.0,1.0
2022,10,Coritiba FC,São Paulo,1.0,1.0
2022,10,Cuiabá-MT,Corinthians,1.0,0.0
2022,10,Fluminense,Atlético-MG,5.0,3.0
2022,10,Fortaleza,Goiás,1.0,1.0
2022,10,Juventude,Atlético-PR,1.0,3.0
2022,10,Palmeiras,Botafogo,4.0,0.0
2022,10,RB Bragantino,Flamengo,1.0,0.0
2022,10,Santos,Internacional,1.0,1.0
2022,11,Atlético-MG,Santos,1.0,1.0
2022,11,Botafogo,Avaí FC,0.0,1.0
2022,11,Corinthians,Juventude,2.0,0.0
2022,11,Coritiba FC,Palmeiras,0.0,2.0
2022,11,Cuiabá-MT,RB Bragantino,1.0,1.0
2022,11,Fluminense,Atlético-GO,0.0,2.0
2022,11,Fortaleza,Atlético-PR,0.0,0.0
2022,11,Goiás,Ceará SC,1.0,1.0
2022,11,Internacional,Flamengo,3.0,1.0
2022,11,São Paulo,América-MG,1.0,0.0
2022,12,América-MG,Fluminense,0.0,0.0
2022,12,Atlético-PR,Corinthians,1.0,1.0
2022,12,Avaí FC,Fortaleza,3.0,2.0
2022,12,Botafogo,São Paulo,1.0,0.0
2022,12,Ceará SC,Atlético-MG,0.0,0.0
2022,12,Flamengo,Cuiabá-MT,2.0,0.0
2022,12,Goiás,Internacional,1.0,2.0
2022,12,Juventude,Santos,1.0,2.0
2022,12,Palmeiras,Atlético-GO,4.0,2.0
2022,12,RB Bragantino,Coritiba FC,4.0,2.0
2022,13,Atlético-GO,Juventude,3.0,1.0
2022,13,Atlético-MG,Flamengo,2.0,0.0
2022,13,Corinthians,Goiás,1.0,0.0
2022,13,Coritiba FC,Atlético-PR,0.0,1.0
2022,13,Cuiabá-MT,Ceará SC,0.0,0.0
2022,13,Fluminense,Avaí FC,2.0,0.0
2022,13,Fortaleza,América-MG,1.0,0.0
2022,13,Internacional,Botafogo,2.0,3.0
2022,13,Santos,RB Bragantino,2.0,2.0
2022,13,São Paulo,Palmeiras,1.0,2.0
2022,14,Atlético-PR,RB Bragantino,4.0,2.0
2022,14,Atlético-MG,Fortaleza,3.0,2.0
2022,14,Avaí FC,Palmeiras,2.0,2.0
2022,14,Botafogo,Fluminense,0.0,1.0
2022,14,Ceará SC,Atlético-GO,1.0,1.0
2022,14,Corinthians,Santos,0.0,0.0
2022,14,Flamengo,América-MG,3.0,0.0
2022,14,Goiás,Cuiabá-MT,1.0,0.0
2022,14,Internacional,Coritiba FC,3.0,0.0
2022,14,São Paulo,Juventude,0.0,0.0
2022,15,América-MG,Goiás,1.0,0.0
2022,15,Atlético-GO,São Paulo,1.0,2.0
2022,15,Avaí FC,Cuiabá-MT,1.0,2.0
2022,15,Ceará SC,Internacional,1.0,1.0
2022,15,Coritiba FC,Fortaleza,2.0,1.0
2022,15,Fluminense,Corinthians,4.0,0.0
2022,15,Juventude,Atlético-MG,1.0,2.0
2022,15,Palmeiras,Atlético-PR,0.0,2.0
2022,15,RB Bragantino,Botafogo,0.0,1.0
2022,15,Santos,Flamengo,1.0,2.0
2022,16,Atlético-MG,São Paulo,0.0,0.0
2022,16,Corinthians,Flamengo,1.0,0.0
2022,16,Coritiba FC,Juventude,2.0,2.0
2022,16,Cuiabá-MT,Botafogo,2.0,0.0
2022,16,Fluminense,Ceará SC,2.0,1.0
2022,16,Fortaleza,Palmeiras,0.0,0.0
2022,16,Goiás,Atlético-PR,2.0,1.0
2022,16,Internacional,América-MG,1.0,0.0
2022,16,RB Bragantino,Avaí FC,4.0,0.0
2022,16,Santos,Atlético-GO,1.0,0.0
2022,17,América-MG,RB Bragantino,0.0,3.0
2022,17,Atlético-PR,Internacional,0.0,0.0
2022,17,Atlético-GO,Fortaleza,0.0,1.0
2022,17,Avaí FC,Santos,1.0,0.0
2022,17,Botafogo,Atlético-MG,0.0,1.0
2022,17,Ceará SC,Corinthians,3.0,1.0
2022,17,Flamengo,Coritiba FC,2.0,0.0
2022,17,Juventude,Goiás,0.0,0.0
2022,17,Palmeiras,Cuiabá-MT,1.0,0.0
2022,17,São Paulo,Fluminense,2.0,2.0
2022,18,América-MG,Palmeiras,0.0,1.0
2022,18,Atlético-PR,Atlético-GO,4.0,1.0
2022,18,Ceará SC,Avaí FC,1.0,0.0
2022,18,Corinthians,Coritiba FC,3.0,1.0
2022,18,Cuiabá-MT,Atlético-MG,1.0,1.0
2022,18,Flamengo,Juventude,4.0,0.0
2022,18,Goiás,Fluminense,2.0,3.0
2022,18,Internacional,São Paulo,3.0,3.0
2022,18,RB Bragantino,Fortaleza,2.0,1.0
2022,18,Santos,Botafogo,2.0,0.0
2022,19,Atlético-GO,América-MG,0.0,1.0
2022,19,Atlético-MG,Corinthians,1.0,2.0
2022,19,Avaí FC,Flamengo,1.0,2.0
2022,19,Botafogo,Atlético-PR,2.0,0.0
2022,19,Coritiba FC,Cuiabá-MT,1.0,0.0
2022,19,Fluminense,RB Bragantino,2.0,1.0
2022,19,Fortaleza,Santos,0.0,0.0
2022,19,Juventude,Ceará SC,1.0,0.0
2022,19,Palmeiras,Internacional,2.0,1.0
2022,19,São Paulo,Goiás,3.0,3.0
2022,20,América-MG,Avaí FC,3.0,1.0
2022,20,Atlético-PR,São Paulo,1.0,0.0
2022,20,Ceará SC,Palmeiras,1.0,2.0
2022,20,Corinthians,Botafogo,1.0,0.0
2022,20,Cuiabá-MT,Fortaleza,0.0,1.0
2022,20,Flamengo,Atlético-GO,4.0,1.0
2022,20,Goiás,Coritiba FC,1.0,0.0
2022,20,Internacional,Atlético-MG,3.0,0.0
2022,20,RB Bragantino,Juventude,1.0,0.0
2022,20,Santos,Fluminense,2.0,2.0
2022,21,Atlético-GO,RB Bragantino,2.0,1.0
2022,21,Atlético-MG,Atlético-PR,2.0,3.0
2022,21,Avaí FC,Corinthians,1.0,1.0
2022,21,Botafogo,Ceará SC,1.0,1.0
2022,21,Coritiba FC,Santos,1.0,2.0
2022,21,Fluminense,Cuiabá-MT,1.0,0.0
2022,21,Fortaleza,Internacional,3.0,0.0
2022,21,Juventude,América-MG,0.0,1.0
2022,21,Palmeiras,Goiás,3.0,0.0
2022,21,São Paulo,Flamengo,0.0,2.0
2022,22,América-MG,Santos,1.0,0.0
2022,22,Botafogo,Atlético-GO,0.0,0.0
2022,22,Ceará SC,Fortaleza,0.0,1.0
2022,22,Corinthians,Palmeiras,0.0,1.0
2022,22,Coritiba FC,Atlético-MG,0.0,1.0
2022,22,Cuiabá-MT,Juventude,1.0,0.0
2022,22,Flamengo,Atlético-PR,5.0,0.0
2022,22,Goiás,Avaí FC,1.0,1.0
2022,22,Internacional,Fluminense,3.0,0.0
2022,22,São Paulo,RB Bragantino,3.0,0.0
2022,23,Atlético-PR,América-MG,1.0,1.0
2022,23,Atlético-GO,Cuiabá-MT,1.0,1.0
2022,23,Atlético-MG,Goiás,0.0,1.0
2022,23,Avaí FC,Internacional,0.0,1.0
2022,23,Fluminense,Coritiba FC,5.0,2.0
2022,23,Fortaleza,Corinthians,1.0,0.0
2022,23,Juventude,Botafogo,2.0,2.0
2022,23,Palmeiras,Flamengo,1.0,1.0
2022,23,RB Bragantino,Ceará SC,1.0,1.0
2022,23,Santos,São Paulo,1.0,0.0
2022,24,América-MG,Atlético-MG,1.0,1.0
2022,24,Botafogo,Flamengo,0.0,1.0
2022,24,Ceará SC,Atlético-PR,0.0,0.0
2022,24,Corinthians,RB Bragantino,1.0,0.0
2022,24,Coritiba FC,Avaí FC,1.0,0.0
2022,24,Cuiabá-MT,Santos,0.0,0.0
2022,24,Fluminense,Palmeiras,1.0,1.0
2022,24,Goiás,Atlético-GO,2.0,1.0
2022,24,Internacional,Juventude,4.0,0.0
2022,24,São Paulo,Fortaleza,0.0,1.0
2022,25,América-MG,Coritiba FC,2.0,0.0
2022,25,Atlético-PR,Fluminense,1.0,0.0
2022,25,Atlético-GO,Atlético-MG,0.0,2.0
2022,25,Corinthians,Internacional,2.0,2.0
2022,25,Cuiabá-MT,São Paulo,1.0,1.0
2022,25,Flamengo,Ceará SC,1.0,1.0
2022,25,Fortaleza,Botafogo,1.0,3.0
2022,25,Juventude,Avaí FC,1.0,1.0
2022,25,RB Bragantino,Palmeiras,2.0,2.0
2022,25,Santos,Goiás,1.0,2.0
2022,26,Atlético-MG,RB Bragantino,1.0,1.0
2022,26,Avaí FC,Atlético-PR,1.0,1.0
2022,26,Botafogo,América-MG,0.0,0.0
2022,26,Ceará SC,Santos,2.0,1.0
2022,26,Coritiba FC,Atlético-GO,2.0,0.0
2022,26,Fluminense,Fortaleza,2.0,1.0
2022,26,Goiás,Flamengo,1.0,1.0
2022,26,Internacional,Cuiabá-MT,1.0,0.0
2022,26,Palmeiras,Juventude,2.0,1.0
2022,26,São Paulo,Corinthians,1.0,1.0
2022,27,América-MG,Corinthians,1.0,0.0
2022,27,Atlético-PR,Cuiabá-MT,2.0,2.0
2022,27,Atlético-GO,Internacional,1.0,2.0
2022,27,Avaí FC,Atlético-MG,1.0,0.0
2022,27,Botafogo,Coritiba FC,2.0,0.0
2022,27,Ceará SC,São Paulo,0.0,2.0
2022,27,Flamengo,Fluminense,1.0,2.0
2022,27,Juventude,Fortaleza,1.0,1.0
2022,27,Palmeiras,Santos,1.0,0.0
2022,27,RB Bragantino,Goiás,1.0,1.0
2022,28,Atlético-MG,Palmeiras,0.0,1.0
2022,28,Corinthians,Atlético-GO,2.0,1.0
2022,28,Coritiba FC,Ceará SC,1.0,0.0
2022,28,Cuiabá-MT,América-MG,2.0,1.0
2022,28,Fluminense,Juventude,4.0,0.0
2022,28,Fortaleza,Flamengo,3.0,2.0
2022,28,Goiás,Botafogo,0.0,1.0
2022,28,Internacional,RB Bragantino,0.0,0.0
2022,28,Santos,Atlético-PR,2.0,0.0
2022,28,São Paulo,Avaí FC,4.0,0.0
2022,29,Atlético-PR,Juventude,2.0,0.0
2022,29,Atlético-MG,Fluminense,2.0,0.0
2022,29,Avaí FC,Atlético-GO,1.0,2.0
2022,29,Botafogo,Palmeiras,1.0,3.0
2022,29,Ceará SC,América-MG,1.0,2.0
2022,29,Corinthians,Cuiabá-MT,2.0,0.0
2022,29,Flamengo,RB Bragantino,4.0,1.0
2022,29,Goiás,Fortaleza,0.0,1.0
2022,29,Internacional,Santos,1.0,0.0
2022,29,São Paulo,Coritiba FC,3.0,1.0
2022,30,América-MG,São Paulo,1.0,2.0
2022,30,Atlético-PR,Fortaleza,1.0,1.0
2022,30,Atlético-GO,Fluminense,3.0,2.0
2022,30,Avaí FC,Botafogo,1.0,2.0
2022,30,Ceará SC,Goiás,1.0,1.0
2022,30,Flamengo,Internacional,0.0,0.0
2022,30,Juventude,Corinthians,2.0,2.0
2022,30,Palmeiras,Coritiba FC,4.0,0.0
2022,30,RB Bragantino,Cuiabá-MT,2.0,1.0
2022,30,Santos,Atlético-MG,1.0,2.0
2022,31,Atlético-GO,Palmeiras,1.0,1.0
2022,31,Atlético-MG,Ceará SC,0.0,0.0
2022,31,Corinthians,Atlético-PR,2.0,1.0
2022,31,Coritiba FC,RB Bragantino,2.0,1.0
2022,31,Cuiabá-MT,Flamengo,1.0,2.0
2022,31,Fluminense,América-MG,0.0,2.0
2022,31,Fortaleza,Avaí FC,2.0,0.0
2022,31,Internacional,Goiás,4.0,2.0
2022,31,Santos,Juventude,4.0,1.0
2022,31,São Paulo,Botafogo,0.0,1.0
2022,32,América-MG,Fortaleza,1.0,2.0
2022,32,Atlético-PR,Coritiba FC,1.0,0.0
2022,32,Avaí FC,Fluminense,0.0,3.0
2022,32,Botafogo,Internacional,0.0,1.0
2022,32,Ceará SC,Cuiabá-MT,1.0,1.0
2022,32,Flamengo,Atlético-MG,1.0,0.0
2022,32,Goiás,Corinthians,0.0,0.0
2022,32,Juventude,Atlético-GO,1.0,1.0
2022,32,Palmeiras,São Paulo,0.0,0.0
2022,32,RB Bragantino,Santos,0.0,2.0
2022,33,América-MG,Flamengo,1.0,2.0
2022,33,Atlético-GO,Ceará SC,1.0,0.0
2022,33,Coritiba FC,Internacional,1.0,1.0
2022,33,Cuiabá-MT,Goiás,1.0,2.0
2022,33,Fluminense,Botafogo,2.0,2.0
2022,33,Fortaleza,Atlético-MG,0.0,0.0
2022,33,Juventude,São Paulo,1.0,2.0
2022,33,Palmeiras,Avaí FC,3.0,0.0
2022,33,RB Bragantino,Atlético-PR,4.0,2.0
2022,33,Santos,Corinthians,0.0,1.0
2022,34,Atlético-PR,Palmeiras,1.0,3.0
2022,34,Atlético-MG,Juventude,1.0,0.0
2022,34,Botafogo,RB Bragantino,2.0,1.0
2022,34,Corinthians,Fluminense,0.0,2.0
2022,34,Cuiabá-MT,Avaí FC,1.0,0.0
2022,34,Flamengo,Santos,3.0,2.0
2022,34,Fortaleza,Coritiba FC,3.0,1.0
2022,34,Goiás,América-MG,2.0,2.0
2022,34,Internacional,Ceará SC,2.0,1.0
2022,34,São Paulo,Atlético-GO,2.0,1.0
2022,35,América-MG,Internacional,1.0,0.0
2022,35,Atlético-PR,Goiás,3.0,2.0
2022,35,Atlético-GO,Santos,2.0,3.0
2022,35,Avaí FC,RB Bragantino,1.0,2.0
2022,35,Botafogo,Cuiabá-MT,0.0,2.0
2022,35,Ceará SC,Fluminense,0.0,1.0
2022,35,Flamengo,Corinthians,1.0,2.0
2022,35,Juventude,Coritiba FC,0.0,1.0
2022,35,Palmeiras,Fortaleza,4.0,0.0
2022,35,São Paulo,Atlético-MG,2.0,2.0
2022,36,Atlético-MG,Botafogo,0.0,2.0
2022,36,Corinthians,Ceará SC,1.0,0.0
2022,36,Coritiba FC,Flamengo,1.0,0.0
2022,36,Cuiabá-MT,Palmeiras,1.0,1.0
2022,36,Fluminense,São Paulo,3.0,1.0
2022,36,Fortaleza,Atlético-GO,1.0,1.0
2022,36,Goiás,Juventude,1.0,0.0
2022,36,Internacional,Atlético-PR,2.0,0.0
2022,36,RB Bragantino,América-MG,1.0,4.0
2022,36,Santos,Avaí FC,1.0,1.0
2022,37,Atlético-GO,Atlético-PR,1.0,1.0
2022,37,Atlético-MG,Cuiabá-MT,3.0,0.0
2022,37,Avaí FC,Ceará SC,2.0,0.0
2022,37,Botafogo,Santos,3.0,0.0
2022,37,Coritiba FC,Corinthians,2.0,2.0
2022,37,Fluminense,Goiás,3.0,0.0
2022,37,Fortaleza,RB Bragantino,6.0,0.0
2022,37,Juventude,Flamengo,2.0,2.0
2022,37,Palmeiras,América-MG,2.0,1.0
2022,37,São Paulo,Internacional,0.0,1.0
2022,38,América-MG,Atlético-GO,1.0,1.0
2022,38,Atlético-PR,Botafogo,3.0,0.0
2022,38,Ceará SC,Juventude,4.0,1.0
2022,38,Corinthians,Atlético-MG,0.0,1.0
2022,38,Cuiabá-MT,Coritiba FC,2.0,1.0
2022,38,Flamengo,Avaí FC,1.0,2.0
2022,38,Goiás,São Paulo,0.0,4.0
2022,38,Internacional,Palmeiras,3.0,0.0
2022,38,RB Bragantino,Fluminense,0.0,1.0
2022,38,Santos,Fortaleza,0.0,2.0
2023,1,América-MG,Fluminense,0.0,3.0
2023,1,Atlético-PR,Goiás,2.0,0.0
2023,1,Atlético-MG,Vasco da Gama,1.0,2.0
2023,1,Botafogo,São Paulo,2.0,1.0
2023,1,Corinthians,Cruzeiro,2.0,1.0
2023,1,Flamengo,Coritiba FC,3.0,0.0
2023,1,Fortaleza,Internacional,1.0,1.0
2023,1,Grêmio,Santos,1.0,0.0
2023,1,Palmeiras,Cuiabá-MT,2.0,1.0
2023,1,RB Bragantino,EC Bahia,2.0,1.0
2023,2,Coritiba FC,Fortaleza,0.0,3.0
2023,2,Cruzeiro,Grêmio,1.0,0.0
2023,2,Cuiabá-MT,RB Bragantino,1.0,1.0
2023,2,EC Bahia,Botafogo,1.0,2.0
2023,2,Fluminense,Atlético-PR,2.0,0.0
2023,2,Goiás,Corinthians,3.0,1.0
2023,2,Internacional,Flamengo,2.0,1.0
2023,2,Santos,Atlético-MG,0.0,0.0
2023,2,São Paulo,América-MG,3.0,0.0
2023,2,Vasco da Gama,Palmeiras,2.0,2.0
2023,3,Atlético-MG,Atlético-PR,2.0,1.0
2023,3,Coritiba FC,São Paulo,1.0,1.0
2023,3,Cuiabá-MT,Grêmio,1.0,2.0
2023,3,Flamengo,Botafogo,2.0,3.0
2023,3,Fortaleza,Fluminense,4.0,2.0
2023,3,Internacional,Goiás,1.0,0.0
2023,3,Palmeiras,Corinthians,2.0,1.0
2023,3,RB Bragantino,Cruzeiro,0.0,3.0
2023,3,Santos,América-MG,3.0,2.0
2023,3,Vasco da Gama,EC Bahia,0.0,1.0
2023,4,América-MG,Cuiabá-MT,1.0,2.0
2023,4,Atlético-PR,Flamengo,2.0,1.0
2023,4,Botafogo,Atlético-MG,2.0,0.0
2023,4,Corinthians,Fortaleza,1.0,1.0
2023,4,Cruzeiro,Santos,2.0,1.0
2023,4,EC Bahia,Coritiba FC,3.0,1.0
2023,4,Fluminense,Vasco da Gama,1.0,1.0
2023,4,Goiás,Palmeiras,0.0,5.0
2023,4,Grêmio,RB Bragantino,3.0,3.0
2023,4,São Paulo,Internacional,2.0,0.0
2023,5,Botafogo,Corinthians,3.0,0.0
2023,5,Coritiba FC,Vasco da Gama,1.0,1.0
2023,5,Cruzeiro,Fluminense,0.0,2.0
2023,5,Cuiabá-MT,Atlético-MG,0.0,4.0
2023,5,Flamengo,Goiás,2.0,0.0
2023,5,Fortaleza,São Paulo,0.0,0.0
2023,5,Internacional,Atlético-PR,0.0,2.0
2023,5,Palmeiras,Grêmio,4.0,1.0
2023,5,RB Bragantino,América-MG,2.0,2.0
2023,5,Santos,EC Bahia,3.0,0.0
2023,6,América-MG,Cruzeiro,0.0,4.0
2023,6,Atlético-PR,Coritiba FC,3.0,2.0
2023,6,Atlético-MG,Internacional,2.0,0.0
2023,6,Corinthians,São Paulo,1.0,1.0
2023,6,EC Bahia,Flamengo,2.0,3.0
2023,6,Fluminense,Cuiabá-MT,2.0,0.0
2023,6,Goiás,Botafogo,2.0,1.0
2023,6,Grêmio,Fortaleza,0.0,0.0
2023,6,Palmeiras,RB Bragantino,1.0,1.0
2023,6,Vasco da Gama,Santos,0.0,1.0
2023,7,América-MG,Fortaleza,2.0,1.0
2023,7,Botafogo,Fluminense,1.0,0.0
2023,7,Coritiba FC,Atlético-MG,1.0,2.0
2023,7,Cruzeiro,Cuiabá-MT,0.0,1.0
2023,7,EC Bahia,Goiás,1.0,1.0
2023,7,Flamengo,Corinthians,1.0,0.0
2023,7,Grêmio,Internacional,3.0,1.0
2023,7,RB Bragantino,Atlético-PR,2.0,0.0
2023,7,Santos,Palmeiras,0.0,0.0
